state,date,cases
Georgia,7/10/2020,43
Georgia,7/10/2020,641
Georgia,7/10/2020,151
Georgia,7/10/2020,606
Georgia,7/10/2020,879
Georgia,7/10/2020,228
Georgia,7/10/2020,167
Georgia,7/10/2020,1622
Georgia,7/10/2020,84
Georgia,7/10/2020,129
Georgia,7/10/2020,218
Georgia,7/10/2020,230
Georgia,7/10/2020,581
Georgia,7/10/2020,167
Georgia,7/10/2020,334
Georgia,7/10/2020,169
Georgia,7/10/2020,255
Georgia,7/10/2020,82
Georgia,7/10/2020,1008
Georgia,7/10/2020,352
Georgia,7/10/2020,97
Georgia,7/10/2020,2334
Georgia,7/10/2020,462
Georgia,7/10/2020,81
Georgia,7/10/2020,1674
Georgia,7/10/2020,897
Georgia,7/10/2020,59
Georgia,7/10/2020,2708
Georgia,7/10/2020,114
Georgia,7/10/2020,6708
Georgia,7/10/2020,908
Georgia,7/10/2020,1227
Georgia,7/10/2020,783
Georgia,7/10/2020,235
Georgia,7/10/2020,856
Georgia,7/10/2020,57
Georgia,7/10/2020,308
Georgia,7/10/2020,78
Georgia,7/10/2020,170
Georgia,7/10/2020,7973
Georgia,7/10/2020,301
Georgia,7/10/2020,136
Georgia,7/10/2020,220
Georgia,7/10/2020,2138
Georgia,7/10/2020,1347
Georgia,7/10/2020,296
Georgia,7/10/2020,192
Georgia,7/10/2020,260
Georgia,7/10/2020,151
Georgia,7/10/2020,190
Georgia,7/10/2020,42
Georgia,7/10/2020,121
Georgia,7/10/2020,498
Georgia,7/10/2020,693
Georgia,7/10/2020,1096
Georgia,7/10/2020,248
Georgia,7/10/2020,10021
Georgia,7/10/2020,229
Georgia,7/10/2020,14
Georgia,7/10/2020,1487
Georgia,7/10/2020,491
Georgia,7/10/2020,248
Georgia,7/10/2020,111
Georgia,7/10/2020,10741
Georgia,7/10/2020,751
Georgia,7/10/2020,3713
Georgia,7/10/2020,226
Georgia,7/10/2020,105
Georgia,7/10/2020,415
Georgia,7/10/2020,101
Georgia,7/10/2020,78
Georgia,7/10/2020,1692
Georgia,7/10/2020,938
Georgia,7/10/2020,99
Georgia,7/10/2020,499
Georgia,7/10/2020,83
Georgia,7/10/2020,144
Georgia,7/10/2020,173
Georgia,7/10/2020,137
Georgia,7/10/2020,121
Georgia,7/10/2020,131
Georgia,7/10/2020,144
Georgia,7/10/2020,163
Georgia,7/10/2020,344
Georgia,7/10/2020,418
Georgia,7/10/2020,195
Georgia,7/10/2020,59
Georgia,7/10/2020,62
Georgia,7/10/2020,1810
Georgia,7/10/2020,161
Georgia,7/10/2020,137
Georgia,7/10/2020,158
Georgia,7/10/2020,97
Georgia,7/10/2020,145
Georgia,7/10/2020,79
Georgia,7/10/2020,241
Georgia,7/10/2020,58
Georgia,7/10/2020,486
Georgia,7/10/2020,229
Georgia,7/10/2020,51
Georgia,7/10/2020,74
Georgia,7/10/2020,282
Georgia,7/10/2020,2628
Georgia,7/10/2020,863
Georgia,7/10/2020,224
Georgia,7/10/2020,104
Georgia,7/10/2020,812
Georgia,7/10/2020,145
Georgia,7/10/2020,112
Georgia,7/10/2020,238
Georgia,7/10/2020,112
Georgia,7/10/2020,297
Georgia,7/10/2020,60
Georgia,7/10/2020,204
Georgia,7/10/2020,20
Georgia,7/10/2020,67
Georgia,7/10/2020,211
Georgia,7/10/2020,1517
Georgia,7/10/2020,654
Georgia,7/10/2020,29
Georgia,7/10/2020,107
Georgia,7/10/2020,54
Georgia,7/10/2020,538
Georgia,7/10/2020,303
Georgia,7/10/2020,211
Georgia,7/10/2020,603
Georgia,7/10/2020,93
Georgia,7/10/2020,2
Georgia,7/10/2020,179
Georgia,7/10/2020,35
Georgia,7/10/2020,172
Georgia,7/10/2020,238
Georgia,7/10/2020,578
Georgia,7/10/2020,950
Georgia,7/10/2020,315
Georgia,7/10/2020,64
Georgia,7/10/2020,45
Georgia,7/10/2020,1716
Georgia,7/10/2020,188
Georgia,7/10/2020,41
Georgia,7/10/2020,98
Georgia,7/10/2020,1363
Georgia,7/10/2020,384
Georgia,7/10/2020,367
Georgia,7/10/2020,527
Georgia,7/10/2020,596
Georgia,7/10/2020,30
Georgia,7/10/2020,177
Georgia,7/10/2020,139
Georgia,7/10/2020,32
Georgia,7/10/2020,56
Georgia,7/10/2020,167
Georgia,7/10/2020,1705
Georgia,7/10/2020,134
Georgia,7/10/2020,88
Georgia,7/10/2020,109
Georgia,7/10/2020,351
Texas,7/10/2020,1761
Texas,7/10/2020,132
Texas,7/10/2020,743
Texas,7/10/2020,50
Texas,7/10/2020,10
Texas,7/10/2020,3
Texas,7/10/2020,197
Texas,7/10/2020,124
Texas,7/10/2020,112
Texas,7/10/2020,38
Texas,7/10/2020,689
Texas,7/10/2020,1
Texas,7/10/2020,133
Texas,7/10/2020,1992
Texas,7/10/2020,18614
Texas,7/10/2020,49
Texas,7/10/2020,37
Texas,7/10/2020,484
Texas,7/10/2020,3272
Texas,7/10/2020,2901
Texas,7/10/2020,150
Texas,7/10/2020,9
Texas,7/10/2020,35
Texas,7/10/2020,162
Texas,7/10/2020,134
Texas,7/10/2020,217
Texas,7/10/2020,615
Texas,7/10/2020,143
Texas,7/10/2020,26
Texas,7/10/2020,3496
Texas,7/10/2020,130
Texas,7/10/2020,10
Texas,7/10/2020,57
Texas,7/10/2020,112
Texas,7/10/2020,590
Texas,7/10/2020,331
Texas,7/10/2020,7
Texas,7/10/2020,14
Texas,7/10/2020,6
Texas,7/10/2020,6
Texas,7/10/2020,5
Texas,7/10/2020,4308
Texas,7/10/2020,6
Texas,7/10/2020,152
Texas,7/10/2020,1245
Texas,7/10/2020,26
Texas,7/10/2020,13
Texas,7/10/2020,86
Texas,7/10/2020,374
Texas,7/10/2020,4
Texas,7/10/2020,63
Texas,7/10/2020,29
Texas,7/10/2020,33
Texas,7/10/2020,6
Texas,7/10/2020,116
Texas,7/10/2020,31525
Texas,7/10/2020,75
Texas,7/10/2020,131
Texas,7/10/2020,403
Texas,7/10/2020,7
Texas,7/10/2020,3810
Texas,7/10/2020,2
Texas,7/10/2020,30
Texas,7/10/2020,28
Texas,7/10/2020,74
Texas,7/10/2020,17
Texas,7/10/2020,1829
Texas,7/10/2020,2
Texas,7/10/2020,8746
Texas,7/10/2020,1485
Texas,7/10/2020,207
Texas,7/10/2020,50
Texas,7/10/2020,135
Texas,7/10/2020,142
Texas,7/10/2020,11
Texas,7/10/2020,50
Texas,7/10/2020,1
Texas,7/10/2020,4617
Texas,7/10/2020,55
Texas,7/10/2020,69
Texas,7/10/2020,298
Texas,7/10/2020,39
Texas,7/10/2020,5630
Texas,7/10/2020,20
Texas,7/10/2020,63
Texas,7/10/2020,6
Texas,7/10/2020,27
Texas,7/10/2020,318
Texas,7/10/2020,130
Texas,7/10/2020,708
Texas,7/10/2020,788
Texas,7/10/2020,644
Texas,7/10/2020,966
Texas,7/10/2020,707
Texas,7/10/2020,2
Texas,7/10/2020,28
Texas,7/10/2020,32
Texas,7/10/2020,5
Texas,7/10/2020,369
Texas,7/10/2020,42000
Texas,7/10/2020,398
Texas,7/10/2020,55
Texas,7/10/2020,6
Texas,7/10/2020,3501
Texas,7/10/2020,20
Texas,7/10/2020,230
Texas,7/10/2020,7669
Texas,7/10/2020,139
Texas,7/10/2020,99
Texas,7/10/2020,169
Texas,7/10/2020,80
Texas,7/10/2020,175
Texas,7/10/2020,64
Texas,7/10/2020,17
Texas,7/10/2020,666
Texas,7/10/2020,72
Texas,7/10/2020,3
Texas,7/10/2020,12
Texas,7/10/2020,79
Texas,7/10/2020,70
Texas,7/10/2020,5
Texas,7/10/2020,3438
Texas,7/10/2020,32
Texas,7/10/2020,260
Texas,7/10/2020,769
Texas,7/10/2020,604
Texas,7/10/2020,66
Texas,7/10/2020,952
Texas,7/10/2020,97
Texas,7/10/2020,1
Texas,7/10/2020,134
Texas,7/10/2020,9
Texas,7/10/2020,3
Texas,7/10/2020,145
Texas,7/10/2020,6
Texas,7/10/2020,68
Texas,7/10/2020,377
Texas,7/10/2020,73
Texas,7/10/2020,37
Texas,7/10/2020,228
Texas,7/10/2020,89
Texas,7/10/2020,87
Texas,7/10/2020,482
Texas,7/10/2020,93
Texas,7/10/2020,11
Texas,7/10/2020,65
Texas,7/10/2020,29
Texas,7/10/2020,3524
Texas,7/10/2020,49
Texas,7/10/2020,97
Texas,7/10/2020,37
Texas,7/10/2020,24
Texas,7/10/2020,35
Texas,7/10/2020,337
Texas,7/10/2020,720
Texas,7/10/2020,23
Texas,7/10/2020,2442
Texas,7/10/2020,338
Texas,7/10/2020,14
Texas,7/10/2020,1104
Texas,7/10/2020,137
Texas,7/10/2020,6
Texas,7/10/2020,23
Texas,7/10/2020,26
Texas,7/10/2020,3007
Texas,7/10/2020,915
Texas,7/10/2020,51
Texas,7/10/2020,2
Texas,7/10/2020,525
Texas,7/10/2020,493
Texas,7/10/2020,12
Texas,7/10/2020,60
Texas,7/10/2020,5672
Texas,7/10/2020,60
Texas,7/10/2020,4
Texas,7/10/2020,493
Texas,7/10/2020,55
Texas,7/10/2020,223
Texas,7/10/2020,516
Texas,7/10/2020,236
Texas,7/10/2020,138
Texas,7/10/2020,321
Texas,7/10/2020,3048
Texas,7/10/2020,26
Texas,7/10/2020,17
Texas,7/10/2020,1045
Texas,7/10/2020,28
Texas,7/10/2020,4
Texas,7/10/2020,119
Texas,7/10/2020,77
Texas,7/10/2020,42
Texas,7/10/2020,6
Texas,7/10/2020,86
Texas,7/10/2020,430
Texas,7/10/2020,20
Texas,7/10/2020,249
Texas,7/10/2020,29
Texas,7/10/2020,126
Texas,7/10/2020,63
Texas,7/10/2020,284
Texas,7/10/2020,10
Texas,7/10/2020,23
Texas,7/10/2020,90
Texas,7/10/2020,8
Texas,7/10/2020,292
Texas,7/10/2020,32
Texas,7/10/2020,1300
Texas,7/10/2020,23
Texas,7/10/2020,936
Texas,7/10/2020,13
Texas,7/10/2020,20
Texas,7/10/2020,53
Texas,7/10/2020,17334
Texas,7/10/2020,748
Texas,7/10/2020,2
Texas,7/10/2020,47
Texas,7/10/2020,1
Texas,7/10/2020,965
Texas,7/10/2020,641
Texas,7/10/2020,14304
Texas,7/10/2020,56
Texas,7/10/2020,36
Texas,7/10/2020,86
Texas,7/10/2020,11
Texas,7/10/2020,207
Texas,7/10/2020,503
Texas,7/10/2020,167
Texas,7/10/2020,1673
Texas,7/10/2020,2194
Texas,7/10/2020,226
Texas,7/10/2020,36
Texas,7/10/2020,349
Texas,7/10/2020,2547
Texas,7/10/2020,312
Texas,7/10/2020,19
Texas,7/10/2020,585
Texas,7/10/2020,17
Texas,7/10/2020,256
Texas,7/10/2020,3654
Texas,7/10/2020,173
Texas,7/10/2020,40
Texas,7/10/2020,174
Texas,7/10/2020,120
Texas,7/10/2020,40
Texas,7/10/2020,46
Texas,7/10/2020,66
Texas,7/10/2020,72
Washington,7/10/2020,222
Washington,7/10/2020,21
Washington,7/10/2020,2407
Washington,7/10/2020,516
Washington,7/10/2020,50
Washington,7/10/2020,1166
Washington,7/10/2020,8
Washington,7/10/2020,241
Washington,7/10/2020,351
Washington,7/10/2020,2
Washington,7/10/2020,2409
Washington,7/10/2020,802
Washington,7/10/2020,38
Washington,7/10/2020,203
Washington,7/10/2020,41
Washington,7/10/2020,11634
Washington,7/10/2020,277
Washington,7/10/2020,165
Washington,7/10/2020,76
Washington,7/10/2020,89
Washington,7/10/2020,4
Washington,7/10/2020,55
Washington,7/10/2020,191
Washington,7/10/2020,18
Washington,7/10/2020,8
Washington,7/10/2020,3423
Washington,7/10/2020,20
Washington,7/10/2020,573
Washington,7/10/2020,22
Washington,7/10/2020,4438
Washington,7/10/2020,1946
Washington,7/10/2020,23
Washington,7/10/2020,346
Washington,7/10/2020,5
Washington,7/10/2020,212
Washington,7/10/2020,692
Washington,7/10/2020,52
Washington,7/10/2020,8344
Georgia,7/11/2020,340
Georgia,7/11/2020,194
Georgia,7/11/2020,301
Georgia,7/11/2020,44
Georgia,7/11/2020,647
Georgia,7/11/2020,153
Georgia,7/11/2020,625
Georgia,7/11/2020,926
Georgia,7/11/2020,229
Georgia,7/11/2020,170
Georgia,7/11/2020,1663
Georgia,7/11/2020,87
Georgia,7/11/2020,137
Georgia,7/11/2020,223
Georgia,7/11/2020,243
Georgia,7/11/2020,609
Georgia,7/11/2020,168
Georgia,7/11/2020,339
Georgia,7/11/2020,169
Georgia,7/11/2020,265
Georgia,7/11/2020,88
Georgia,7/11/2020,1024
Georgia,7/11/2020,357
Georgia,7/11/2020,99
Georgia,7/11/2020,2452
Georgia,7/11/2020,463
Georgia,7/11/2020,80
Georgia,7/11/2020,1734
Georgia,7/11/2020,925
Georgia,7/11/2020,61
Georgia,7/11/2020,2759
Georgia,7/11/2020,115
Georgia,7/11/2020,6940
Georgia,7/11/2020,920
Georgia,7/11/2020,1265
Georgia,7/11/2020,829
Georgia,7/11/2020,238
Georgia,7/11/2020,881
Georgia,7/11/2020,57
Georgia,7/11/2020,309
Georgia,7/11/2020,79
Georgia,7/11/2020,173
Georgia,7/11/2020,8144
Georgia,7/11/2020,310
Georgia,7/11/2020,138
Georgia,7/11/2020,220
Georgia,7/11/2020,2146
Georgia,7/11/2020,1388
Georgia,7/11/2020,306
Georgia,7/11/2020,192
Georgia,7/11/2020,273
Georgia,7/11/2020,172
Georgia,7/11/2020,209
Georgia,7/11/2020,48
Georgia,7/11/2020,123
Georgia,7/11/2020,509
Georgia,7/11/2020,716
Georgia,7/11/2020,1123
Georgia,7/11/2020,250
Georgia,7/11/2020,10354
Georgia,7/11/2020,239
Georgia,7/11/2020,14
Georgia,7/11/2020,1529
Georgia,7/11/2020,519
Georgia,7/11/2020,251
Georgia,7/11/2020,117
Georgia,7/11/2020,11074
Georgia,7/11/2020,759
Georgia,7/11/2020,3774
Georgia,7/11/2020,227
Georgia,7/11/2020,105
Georgia,7/11/2020,421
Georgia,7/11/2020,109
Georgia,7/11/2020,80
Georgia,7/11/2020,1749
Georgia,7/11/2020,966
Georgia,7/11/2020,101
Georgia,7/11/2020,512
Georgia,7/11/2020,88
Georgia,7/11/2020,154
Georgia,7/11/2020,192
Georgia,7/11/2020,138
Georgia,7/11/2020,125
Georgia,7/11/2020,133
Georgia,7/11/2020,147
Georgia,7/11/2020,165
Georgia,7/11/2020,362
Georgia,7/11/2020,418
Georgia,7/11/2020,238
Georgia,7/11/2020,62
Georgia,7/11/2020,68
Georgia,7/11/2020,1830
Georgia,7/11/2020,165
Georgia,7/11/2020,138
Georgia,7/11/2020,162
Georgia,7/11/2020,99
Georgia,7/11/2020,150
Georgia,7/11/2020,79
Georgia,7/11/2020,248
Georgia,7/11/2020,60
Georgia,7/11/2020,488
Georgia,7/11/2020,229
Georgia,7/11/2020,52
Georgia,7/11/2020,78
Georgia,7/11/2020,290
Georgia,7/11/2020,2698
Georgia,7/11/2020,876
Georgia,7/11/2020,227
Georgia,7/11/2020,105
Georgia,7/11/2020,838
Georgia,7/11/2020,145
Georgia,7/11/2020,113
Georgia,7/11/2020,250
Georgia,7/11/2020,113
Georgia,7/11/2020,319
Georgia,7/11/2020,60
Georgia,7/11/2020,212
Georgia,7/11/2020,22
Georgia,7/11/2020,71
Georgia,7/11/2020,212
Georgia,7/11/2020,1563
Georgia,7/11/2020,679
Georgia,7/11/2020,29
Georgia,7/11/2020,108
Georgia,7/11/2020,55
Georgia,7/11/2020,555
Georgia,7/11/2020,303
Georgia,7/11/2020,212
Georgia,7/11/2020,607
Georgia,7/11/2020,93
Georgia,7/11/2020,2
Georgia,7/11/2020,191
Georgia,7/11/2020,35
Georgia,7/11/2020,175
Georgia,7/11/2020,245
Georgia,7/11/2020,586
Georgia,7/11/2020,969
Georgia,7/11/2020,321
Georgia,7/11/2020,65
Georgia,7/11/2020,46
Georgia,7/11/2020,1744
Georgia,7/11/2020,189
Georgia,7/11/2020,41
Georgia,7/11/2020,99
Georgia,7/11/2020,1485
Georgia,7/11/2020,387
Georgia,7/11/2020,372
Georgia,7/11/2020,538
Georgia,7/11/2020,622
Georgia,7/11/2020,30
Georgia,7/11/2020,183
Georgia,7/11/2020,158
Georgia,7/11/2020,31
Georgia,7/11/2020,57
Georgia,7/11/2020,169
Georgia,7/11/2020,1765
Georgia,7/11/2020,134
Georgia,7/11/2020,98
Georgia,7/11/2020,113
Georgia,7/11/2020,354
Texas,7/11/2020,1796
Texas,7/11/2020,155
Texas,7/11/2020,743
Texas,7/11/2020,50
Texas,7/11/2020,10
Texas,7/11/2020,3
Texas,7/11/2020,207
Texas,7/11/2020,128
Texas,7/11/2020,112
Texas,7/11/2020,44
Texas,7/11/2020,727
Texas,7/11/2020,1
Texas,7/11/2020,135
Texas,7/11/2020,2083
Texas,7/11/2020,19149
Texas,7/11/2020,49
Texas,7/11/2020,41
Texas,7/11/2020,496
Texas,7/11/2020,3358
Texas,7/11/2020,2961
Texas,7/11/2020,150
Texas,7/11/2020,9
Texas,7/11/2020,37
Texas,7/11/2020,171
Texas,7/11/2020,148
Texas,7/11/2020,230
Texas,7/11/2020,645
Texas,7/11/2020,153
Texas,7/11/2020,27
Texas,7/11/2020,3854
Texas,7/11/2020,131
Texas,7/11/2020,10
Texas,7/11/2020,57
Texas,7/11/2020,120
Texas,7/11/2020,590
Texas,7/11/2020,357
Texas,7/11/2020,7
Texas,7/11/2020,16
Texas,7/11/2020,6
Texas,7/11/2020,6
Texas,7/11/2020,5
Texas,7/11/2020,4459
Texas,7/11/2020,6
Texas,7/11/2020,161
Texas,7/11/2020,1282
Texas,7/11/2020,26
Texas,7/11/2020,13
Texas,7/11/2020,87
Texas,7/11/2020,398
Texas,7/11/2020,4
Texas,7/11/2020,64
Texas,7/11/2020,35
Texas,7/11/2020,35
Texas,7/11/2020,6
Texas,7/11/2020,116
Texas,7/11/2020,32626
Texas,7/11/2020,83
Texas,7/11/2020,159
Texas,7/11/2020,409
Texas,7/11/2020,7
Texas,7/11/2020,3937
Texas,7/11/2020,2
Texas,7/11/2020,31
Texas,7/11/2020,32
Texas,7/11/2020,75
Texas,7/11/2020,20
Texas,7/11/2020,1829
Texas,7/11/2020,4
Texas,7/11/2020,9099
Texas,7/11/2020,1510
Texas,7/11/2020,216
Texas,7/11/2020,56
Texas,7/11/2020,137
Texas,7/11/2020,151
Texas,7/11/2020,13
Texas,7/11/2020,52
Texas,7/11/2020,1
Texas,7/11/2020,4758
Texas,7/11/2020,55
Texas,7/11/2020,73
Texas,7/11/2020,338
Texas,7/11/2020,43
Texas,7/11/2020,5873
Texas,7/11/2020,21
Texas,7/11/2020,65
Texas,7/11/2020,6
Texas,7/11/2020,30
Texas,7/11/2020,323
Texas,7/11/2020,133
Texas,7/11/2020,731
Texas,7/11/2020,788
Texas,7/11/2020,642
Texas,7/11/2020,1014
Texas,7/11/2020,763
Texas,7/11/2020,2
Texas,7/11/2020,32
Texas,7/11/2020,35
Texas,7/11/2020,5
Texas,7/11/2020,404
Texas,7/11/2020,43939
Texas,7/11/2020,401
Texas,7/11/2020,55
Texas,7/11/2020,6
Texas,7/11/2020,3534
Texas,7/11/2020,20
Texas,7/11/2020,256
Texas,7/11/2020,7669
Texas,7/11/2020,143
Texas,7/11/2020,108
Texas,7/11/2020,185
Texas,7/11/2020,79
Texas,7/11/2020,176
Texas,7/11/2020,67
Texas,7/11/2020,17
Texas,7/11/2020,697
Texas,7/11/2020,73
Texas,7/11/2020,3
Texas,7/11/2020,12
Texas,7/11/2020,89
Texas,7/11/2020,70
Texas,7/11/2020,5
Texas,7/11/2020,3532
Texas,7/11/2020,32
Texas,7/11/2020,261
Texas,7/11/2020,788
Texas,7/11/2020,604
Texas,7/11/2020,80
Texas,7/11/2020,971
Texas,7/11/2020,101
Texas,7/11/2020,1
Texas,7/11/2020,143
Texas,7/11/2020,9
Texas,7/11/2020,3
Texas,7/11/2020,159
Texas,7/11/2020,6
Texas,7/11/2020,76
Texas,7/11/2020,392
Texas,7/11/2020,75
Texas,7/11/2020,39
Texas,7/11/2020,238
Texas,7/11/2020,92
Texas,7/11/2020,96
Texas,7/11/2020,508
Texas,7/11/2020,102
Texas,7/11/2020,11
Texas,7/11/2020,65
Texas,7/11/2020,34
Texas,7/11/2020,3668
Texas,7/11/2020,53
Texas,7/11/2020,107
Texas,7/11/2020,37
Texas,7/11/2020,25
Texas,7/11/2020,35
Texas,7/11/2020,348
Texas,7/11/2020,776
Texas,7/11/2020,23
Texas,7/11/2020,2537
Texas,7/11/2020,343
Texas,7/11/2020,14
Texas,7/11/2020,1104
Texas,7/11/2020,149
Texas,7/11/2020,7
Texas,7/11/2020,25
Texas,7/11/2020,26
Texas,7/11/2020,3007
Texas,7/11/2020,916
Texas,7/11/2020,48
Texas,7/11/2020,2
Texas,7/11/2020,554
Texas,7/11/2020,493
Texas,7/11/2020,12
Texas,7/11/2020,70
Texas,7/11/2020,5965
Texas,7/11/2020,63
Texas,7/11/2020,4
Texas,7/11/2020,498
Texas,7/11/2020,61
Texas,7/11/2020,228
Texas,7/11/2020,556
Texas,7/11/2020,236
Texas,7/11/2020,139
Texas,7/11/2020,321
Texas,7/11/2020,3048
Texas,7/11/2020,26
Texas,7/11/2020,17
Texas,7/11/2020,1045
Texas,7/11/2020,31
Texas,7/11/2020,6
Texas,7/11/2020,119
Texas,7/11/2020,77
Texas,7/11/2020,43
Texas,7/11/2020,6
Texas,7/11/2020,111
Texas,7/11/2020,433
Texas,7/11/2020,24
Texas,7/11/2020,251
Texas,7/11/2020,31
Texas,7/11/2020,126
Texas,7/11/2020,63
Texas,7/11/2020,310
Texas,7/11/2020,10
Texas,7/11/2020,24
Texas,7/11/2020,321
Texas,7/11/2020,8
Texas,7/11/2020,294
Texas,7/11/2020,32
Texas,7/11/2020,1300
Texas,7/11/2020,25
Texas,7/11/2020,936
Texas,7/11/2020,15
Texas,7/11/2020,21
Texas,7/11/2020,53
Texas,7/11/2020,17757
Texas,7/11/2020,748
Texas,7/11/2020,2
Texas,7/11/2020,48
Texas,7/11/2020,1
Texas,7/11/2020,966
Texas,7/11/2020,670
Texas,7/11/2020,14622
Texas,7/11/2020,60
Texas,7/11/2020,36
Texas,7/11/2020,90
Texas,7/11/2020,10
Texas,7/11/2020,224
Texas,7/11/2020,503
Texas,7/11/2020,182
Texas,7/11/2020,1673
Texas,7/11/2020,2223
Texas,7/11/2020,235
Texas,7/11/2020,46
Texas,7/11/2020,351
Texas,7/11/2020,2547
Texas,7/11/2020,328
Texas,7/11/2020,20
Texas,7/11/2020,585
Texas,7/11/2020,17
Texas,7/11/2020,267
Texas,7/11/2020,3745
Texas,7/11/2020,190
Texas,7/11/2020,40
Texas,7/11/2020,184
Texas,7/11/2020,123
Texas,7/11/2020,42
Texas,7/11/2020,53
Texas,7/11/2020,66
Texas,7/11/2020,96
Washington,7/11/2020,222
Washington,7/11/2020,21
Washington,7/11/2020,2407
Washington,7/11/2020,516
Washington,7/11/2020,50
Washington,7/11/2020,1166
Washington,7/11/2020,8
Washington,7/11/2020,241
Washington,7/11/2020,351
Washington,7/11/2020,2
Washington,7/11/2020,2409
Washington,7/11/2020,802
Washington,7/11/2020,38
Washington,7/11/2020,203
Washington,7/11/2020,41
Washington,7/11/2020,11773
Washington,7/11/2020,277
Washington,7/11/2020,165
Washington,7/11/2020,76
Washington,7/11/2020,89
Washington,7/11/2020,4
Washington,7/11/2020,55
Washington,7/11/2020,191
Washington,7/11/2020,18
Washington,7/11/2020,8
Washington,7/11/2020,3504
Washington,7/11/2020,20
Washington,7/11/2020,573
Washington,7/11/2020,22
Washington,7/11/2020,4438
Washington,7/11/2020,1946
Washington,7/11/2020,23
Washington,7/11/2020,355
Washington,7/11/2020,5
Washington,7/11/2020,219
Washington,7/11/2020,692
Washington,7/11/2020,52
Washington,7/11/2020,8344
Georgia,7/12/2020,343
Georgia,7/12/2020,194
Georgia,7/12/2020,304
Georgia,7/12/2020,44
Georgia,7/12/2020,645
Georgia,7/12/2020,156
Georgia,7/12/2020,634
Georgia,7/12/2020,960
Georgia,7/12/2020,230
Georgia,7/12/2020,173
Georgia,7/12/2020,1677
Georgia,7/12/2020,88
Georgia,7/12/2020,140
Georgia,7/12/2020,224
Georgia,7/12/2020,255
Georgia,7/12/2020,623
Georgia,7/12/2020,176
Georgia,7/12/2020,342
Georgia,7/12/2020,170
Georgia,7/12/2020,283
Georgia,7/12/2020,88
Georgia,7/12/2020,1050
Georgia,7/12/2020,359
Georgia,7/12/2020,109
Georgia,7/12/2020,2554
Georgia,7/12/2020,463
Georgia,7/12/2020,81
Georgia,7/12/2020,1753
Georgia,7/12/2020,939
Georgia,7/12/2020,61
Georgia,7/12/2020,2811
Georgia,7/12/2020,115
Georgia,7/12/2020,7049
Georgia,7/12/2020,931
Georgia,7/12/2020,1280
Georgia,7/12/2020,852
Georgia,7/12/2020,242
Georgia,7/12/2020,888
Georgia,7/12/2020,57
Georgia,7/12/2020,311
Georgia,7/12/2020,79
Georgia,7/12/2020,174
Georgia,7/12/2020,8253
Georgia,7/12/2020,312
Georgia,7/12/2020,141
Georgia,7/12/2020,223
Georgia,7/12/2020,2160
Georgia,7/12/2020,1409
Georgia,7/12/2020,306
Georgia,7/12/2020,197
Georgia,7/12/2020,284
Georgia,7/12/2020,173
Georgia,7/12/2020,211
Georgia,7/12/2020,48
Georgia,7/12/2020,128
Georgia,7/12/2020,514
Georgia,7/12/2020,724
Georgia,7/12/2020,1148
Georgia,7/12/2020,261
Georgia,7/12/2020,10595
Georgia,7/12/2020,241
Georgia,7/12/2020,15
Georgia,7/12/2020,1548
Georgia,7/12/2020,527
Georgia,7/12/2020,250
Georgia,7/12/2020,117
Georgia,7/12/2020,11304
Georgia,7/12/2020,761
Georgia,7/12/2020,3813
Georgia,7/12/2020,228
Georgia,7/12/2020,108
Georgia,7/12/2020,425
Georgia,7/12/2020,113
Georgia,7/12/2020,82
Georgia,7/12/2020,1769
Georgia,7/12/2020,989
Georgia,7/12/2020,104
Georgia,7/12/2020,516
Georgia,7/12/2020,89
Georgia,7/12/2020,158
Georgia,7/12/2020,204
Georgia,7/12/2020,139
Georgia,7/12/2020,126
Georgia,7/12/2020,133
Georgia,7/12/2020,148
Georgia,7/12/2020,165
Georgia,7/12/2020,367
Georgia,7/12/2020,423
Georgia,7/12/2020,251
Georgia,7/12/2020,64
Georgia,7/12/2020,68
Georgia,7/12/2020,1844
Georgia,7/12/2020,170
Georgia,7/12/2020,138
Georgia,7/12/2020,167
Georgia,7/12/2020,100
Georgia,7/12/2020,156
Georgia,7/12/2020,79
Georgia,7/12/2020,251
Georgia,7/12/2020,60
Georgia,7/12/2020,491
Georgia,7/12/2020,225
Georgia,7/12/2020,54
Georgia,7/12/2020,80
Georgia,7/12/2020,292
Georgia,7/12/2020,2766
Georgia,7/12/2020,906
Georgia,7/12/2020,236
Georgia,7/12/2020,106
Georgia,7/12/2020,854
Georgia,7/12/2020,148
Georgia,7/12/2020,115
Georgia,7/12/2020,256
Georgia,7/12/2020,115
Georgia,7/12/2020,323
Georgia,7/12/2020,60
Georgia,7/12/2020,221
Georgia,7/12/2020,22
Georgia,7/12/2020,81
Georgia,7/12/2020,212
Georgia,7/12/2020,1611
Georgia,7/12/2020,700
Georgia,7/12/2020,29
Georgia,7/12/2020,110
Georgia,7/12/2020,55
Georgia,7/12/2020,565
Georgia,7/12/2020,322
Georgia,7/12/2020,215
Georgia,7/12/2020,610
Georgia,7/12/2020,93
Georgia,7/12/2020,2
Georgia,7/12/2020,193
Georgia,7/12/2020,36
Georgia,7/12/2020,177
Georgia,7/12/2020,248
Georgia,7/12/2020,591
Georgia,7/12/2020,983
Georgia,7/12/2020,325
Georgia,7/12/2020,70
Georgia,7/12/2020,46
Georgia,7/12/2020,1750
Georgia,7/12/2020,189
